date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,eligible_itc,category
2024-10-18,PINV-10-01350 Kuber Warehousing loan expense,10349.57,18,TS,KA,true,false,loan
2024-04-25,PINV-04-01351 Bharat Transport Co loan expense,27610.48,18,DL,KA,true,true,loan
2024-08-26,PINV-08-01352 Royal Insurance Brokers travel expense,25683.02,18,GJ,KA,true,true,travel
2025-02-18,PINV-02-01353 QuickFix Maintenance loan expense,31544.82,12,GJ,KA,false,true,loan
2024-04-04,PINV-04-01354 Kuber Warehousing purchase expense,76580.96,18,MH,KA,true,true,purchase
2024-10-04,PINV-10-01355 Kuber Warehousing tax payment expense,73237.82,18,TS,KA,false,false,tax_payment
2024-11-15,PINV-11-01356 Royal Insurance Brokers software expense,5573.4,18,MH,KA,true,true,software
2024-06-26,PINV-06-01357 Delta Office Systems purchase expense,41468.9,0,KA,KA,false,true,purchase
2025-02-13,PINV-02-01358 Kuber Warehousing utilities expense,78505.81,18,GJ,KA,false,true,utilities
2025-03-05,PINV-03-01359 Eco Power Utilities utilities expense,53279.02,18,GJ,KA,true,true,utilities
2024-12-11,PINV-12-01360 Global Tech Tools tax payment expense,26295.05,18,DL,KA,true,false,tax_payment
2024-10-27,PINV-10-01361 FirstFleet Logistics utilities expense,77936.79,0,DL,KA,false,true,utilities
2024-09-01,PINV-09-01362 Delta Office Systems travel expense,68153.67,5,GJ,KA,true,true,travel
2024-04-04,PINV-04-01363 Pioneer Chemicals purchase expense,67191.85,12,TN,KA,true,true,purchase
2024-09-07,PINV-09-01364 Kuber Warehousing office expense expense,3125.58,5,TS,KA,true,true,office_expense
2025-03-27,PINV-03-01365 Apex Packaging Works purchase expense,37098.52,18,DL,KA,true,true,purchase
2024-05-05,PINV-05-01366 Mohan Industrial Gases purchase expense,12721.58,18,KA,KA,false,true,purchase
2024-04-29,PINV-04-01367 Insight Marketing LLP software expense,40289.98,0,KA,KA,false,true,software
2024-05-21,PINV-05-01368 LightSpeed Internet purchase expense,57893.82,18,MH,KA,true,true,purchase
2024-04-27,PINV-04-01369 Himalaya Foods Supply marketing expense,41531.39,12,DL,KA,false,true,marketing
2024-08-28,PINV-08-01370 Royal Insurance Brokers rent expense,21357.26,18,TN,KA,true,false,rent
2024-06-12,PINV-06-01371 Himalaya Foods Supply office expense expense,48326.62,5,TN,KA,true,true,office_expense
2024-04-26,PINV-04-01372 Crystal Print House marketing expense,93118.58,12,MH,KA,true,true,marketing
2024-10-23,PINV-10-01373 Pioneer Chemicals purchase expense,53975.32,18,KA,KA,true,true,purchase
2025-02-12,PINV-02-01374 Omkar Repairs purchase expense,69142.47,12,TN,KA,true,true,purchase
2025-02-06,PINV-02-01375 Pioneer Chemicals office expense expense,12020.81,0,MH,KA,false,true,office_expense
2024-04-24,PINV-04-01376 Delta Office Systems marketing expense,64949.15,5,MH,KA,true,true,marketing
2024-07-26,PINV-07-01377 Eco Power Utilities rent expense,1786.9,18,MH,KA,true,false,rent
2024-12-01,PINV-12-01378 SmartCloud Software software expense,81286.13,5,TS,KA,true,true,software
2024-10-08,PINV-10-01379 Kuber Warehousing tax payment expense,71786.24,0,KA,KA,false,false,tax_payment
2024-08-23,PINV-08-01380 TruEdge Consulting purchase expense,67197.37,0,TN,KA,false,true,purchase
2024-09-02,PINV-09-01381 Delta Office Systems rent expense,91869.18,18,MH,KA,true,true,rent
2025-01-24,PINV-01-01382 Nexa Facility Services purchase expense,51588.11,0,GJ,KA,false,true,purchase
2024-07-31,PINV-07-01383 Crystal Print House purchase expense,81016.96,18,TN,KA,false,true,purchase
2024-11-17,PINV-11-01384 Himalaya Foods Supply loan expense,71453.56,18,DL,KA,true,false,loan
2024-08-31,PINV-08-01385 Global Tech Tools office expense expense,75224.04,5,GJ,KA,false,true,office_expense
2024-11-23,PINV-11-01386 QuickFix Maintenance utilities expense,87149.38,18,KA,KA,true,true,utilities
2024-09-20,PINV-09-01387 Mohan Industrial Gases loan expense,23447.4,18,KA,KA,true,false,loan
2024-06-20,PINV-06-01388 TruEdge Consulting marketing expense,68749.57,0,GJ,KA,false,true,marketing
2025-02-26,PINV-02-01389 Apex Packaging Works office expense expense,40661.45,0,KA,KA,false,true,office_expense
2025-02-15,PINV-02-01390 Apex Packaging Works food expense,2353.79,18,TN,KA,true,false,food
2024-07-26,PINV-07-01391 Pioneer Chemicals software expense,17092.34,12,TS,KA,true,true,software
2024-06-10,PINV-06-01392 Eco Power Utilities software expense,92670.38,18,GJ,KA,true,true,software
2024-07-28,PINV-07-01393 Bharat Transport Co office expense expense,81435.57,0,TS,KA,false,true,office_expense
2024-05-01,PINV-05-01394 Delta Office Systems office expense expense,21456.71,0,KA,KA,false,true,office_expense
2024-11-22,PINV-11-01395 FirstFleet Logistics tax payment expense,86888.36,12,DL,KA,true,true,tax_payment
2024-11-02,PINV-11-01396 SmartCloud Software rent expense,2165.84,0,GJ,KA,false,false,rent
2024-07-24,PINV-07-01397 Global Tech Tools rent expense,98821.92,18,MH,KA,true,true,rent
2024-06-20,PINV-06-01398 SmartCloud Software utilities expense,71118.36,5,DL,KA,true,true,utilities
2025-02-10,PINV-02-01399 Nexa Facility Services office expense expense,49008.82,18,KA,KA,true,true,office_expense
2024-09-28,PINV-09-01400 Himalaya Foods Supply marketing expense,15346.34,0,MH,KA,false,true,marketing
2024-09-02,PINV-09-01401 Omkar Repairs food expense,29808.11,5,GJ,KA,true,false,food
2025-01-14,PINV-01-01402 Apex Packaging Works utilities expense,64321.55,18,TN,KA,true,true,utilities
2024-10-26,PINV-10-01403 Crystal Print House marketing expense,31190.57,18,TN,KA,true,true,marketing
2024-08-06,PINV-08-01404 Kuber Warehousing purchase expense,5599.29,18,MH,KA,false,true,purchase
2025-02-23,PINV-02-01405 Himalaya Foods Supply purchase expense,60616.96,18,TS,KA,true,true,purchase
2024-05-02,PINV-05-01406 Nexa Facility Services travel expense,73526.15,12,MH,KA,false,true,travel
2025-02-13,PINV-02-01407 Global Tech Tools purchase expense,51816.29,5,DL,KA,true,true,purchase
2024-09-11,PINV-09-01408 Global Tech Tools food expense,73697.59,18,MH,KA,false,false,food
2024-12-19,PINV-12-01409 Pioneer Chemicals utilities expense,41442.71,5,GJ,KA,true,true,utilities
2024-05-21,PINV-05-01410 Himalaya Foods Supply purchase expense,24400.94,18,TS,KA,true,true,purchase
2025-03-14,PINV-03-01411 Global Tech Tools purchase expense,43253.88,18,MH,KA,true,true,purchase
2024-06-18,PINV-06-01412 Jai Stationers loan expense,3555.73,18,TS,KA,true,false,loan
2024-11-21,PINV-11-01413 FirstFleet Logistics purchase expense,4956.12,5,TN,KA,false,true,purchase
2024-04-25,PINV-04-01414 Eco Power Utilities purchase expense,9231.19,0,TS,KA,false,true,purchase
2024-05-16,PINV-05-01415 LightSpeed Internet rent expense,81985.02,12,DL,KA,true,false,rent
2025-02-19,PINV-02-01416 Bharat Transport Co purchase expense,58244.99,5,DL,KA,true,true,purchase
2024-09-22,PINV-09-01417 Mohan Industrial Gases purchase expense,53210.46,0,DL,KA,false,true,purchase
2024-05-15,PINV-05-01418 Eco Power Utilities purchase expense,69301.03,18,GJ,KA,false,true,purchase
2024-05-09,PINV-05-01419 SmartCloud Software purchase expense,83093.87,5,DL,KA,false,true,purchase
2024-04-11,PINV-04-01420 LightSpeed Internet food expense,61848.46,5,KA,KA,true,false,food
2025-02-10,PINV-02-01421 Pioneer Chemicals purchase expense,86290.26,18,TN,KA,true,true,purchase
2024-06-02,PINV-06-01422 Mohan Industrial Gases travel expense,85624.15,5,MH,KA,true,true,travel
2024-08-21,PINV-08-01423 Nexa Facility Services purchase expense,43993.8,18,MH,KA,true,true,purchase
2024-05-09,PINV-05-01424 Royal Insurance Brokers office expense expense,72228.71,18,MH,KA,true,true,office_expense
2024-04-05,PINV-04-01425 Apex Packaging Works travel expense,32333.16,18,KA,KA,true,true,travel
2024-09-08,PINV-09-01426 TruEdge Consulting utilities expense,77243.07,12,TN,KA,true,true,utilities
2025-01-30,PINV-01-01427 Omkar Repairs travel expense,17109.22,0,TN,KA,false,true,travel
2024-04-13,PINV-04-01428 QuickFix Maintenance purchase expense,5167.86,18,DL,KA,true,true,purchase
2024-10-31,PINV-10-01429 Delta Office Systems marketing expense,60736.09,18,GJ,KA,true,true,marketing
2024-12-25,PINV-12-01430 QuickFix Maintenance utilities expense,21897.25,18,TN,KA,true,true,utilities
2025-03-03,PINV-03-01431 Delta Office Systems software expense,47279.01,5,GJ,KA,true,true,software
2024-11-29,PINV-11-01432 Royal Insurance Brokers food expense,69689.76,0,GJ,KA,false,false,food
2024-04-24,PINV-04-01433 LightSpeed Internet office expense expense,33195.63,18,GJ,KA,false,true,office_expense
2024-12-31,PINV-12-01434 FirstFleet Logistics software expense,4275.84,5,MH,KA,true,true,software
2024-12-06,PINV-12-01435 FirstFleet Logistics tax payment expense,98669.99,18,DL,KA,true,false,tax_payment
2024-11-16,PINV-11-01436 Eco Power Utilities office expense expense,36193.99,18,TN,KA,true,true,office_expense
2024-12-21,PINV-12-01437 Himalaya Foods Supply food expense,4261.71,18,TN,KA,true,false,food
2025-02-04,PINV-02-01438 Omkar Repairs rent expense,60589.67,18,KA,KA,true,false,rent
2025-02-23,PINV-02-01439 Insight Marketing LLP software expense,52835.72,12,KA,KA,true,true,software
2024-08-12,PINV-08-01440 Mohan Industrial Gases utilities expense,94744.63,18,GJ,KA,true,true,utilities
2024-10-31,PINV-10-01441 Omkar Repairs software expense,34801.84,18,KA,KA,true,true,software
2024-05-14,PINV-05-01442 Nexa Facility Services purchase expense,36133.61,18,DL,KA,true,true,purchase
2024-10-23,PINV-10-01443 Global Tech Tools rent expense,67295.97,5,TS,KA,true,true,rent
2024-11-11,PINV-11-01444 Global Tech Tools utilities expense,61515.82,0,GJ,KA,false,true,utilities
2024-09-25,PINV-09-01445 Nexa Facility Services purchase expense,25170.55,18,TN,KA,true,true,purchase
2024-12-03,PINV-12-01446 Himalaya Foods Supply purchase expense,34566.69,5,TN,KA,true,true,purchase
2024-05-26,PINV-05-01447 SmartCloud Software loan expense,12068.89,18,MH,KA,true,false,loan
2024-04-07,PINV-04-01448 Delta Office Systems purchase expense,15111.01,18,DL,KA,true,true,purchase
2024-09-20,PINV-09-01449 Kuber Warehousing purchase expense,29868.11,0,KA,KA,false,true,purchase
2024-12-16,PINV-12-01450 Bharat Transport Co office expense expense,55857.72,18,TN,KA,true,true,office_expense
2024-10-23,PINV-10-01451 Omkar Repairs purchase expense,14775.69,18,TN,KA,true,true,purchase
2024-07-19,PINV-07-01452 Apex Packaging Works purchase expense,29311.02,18,TS,KA,true,true,purchase
2024-05-01,PINV-05-01453 Apex Packaging Works purchase expense,19921.06,0,DL,KA,false,true,purchase
2025-02-11,PINV-02-01454 Himalaya Foods Supply rent expense,97695.22,18,GJ,KA,true,false,rent
2025-01-15,PINV-01-01455 Nexa Facility Services purchase expense,72167.25,12,GJ,KA,true,true,purchase
2024-12-11,PINV-12-01456 Global Tech Tools software expense,80369.66,18,DL,KA,true,true,software
2024-06-19,PINV-06-01457 Omkar Repairs loan expense,6922.53,18,MH,KA,true,false,loan
2024-07-24,PINV-07-01458 Jai Stationers purchase expense,40426.59,12,KA,KA,false,true,purchase
2024-07-04,PINV-07-01459 LightSpeed Internet purchase expense,54265.83,12,DL,KA,true,true,purchase
2024-05-23,PINV-05-01460 QuickFix Maintenance marketing expense,73440.4,5,KA,KA,false,true,marketing
2024-09-20,PINV-09-01461 Crystal Print House software expense,60667.65,18,MH,KA,false,true,software
2024-07-21,PINV-07-01462 SmartCloud Software purchase expense,30479.28,18,TS,KA,true,true,purchase
2025-02-09,PINV-02-01463 Bharat Transport Co utilities expense,19524.0,12,MH,KA,true,true,utilities
2024-11-29,PINV-11-01464 Mohan Industrial Gases office expense expense,69104.28,18,DL,KA,false,true,office_expense
2024-09-03,PINV-09-01465 Jai Stationers purchase expense,68176.71,0,GJ,KA,false,true,purchase
2024-06-16,PINV-06-01466 Insight Marketing LLP utilities expense,20341.69,18,TN,KA,true,true,utilities
2024-07-30,PINV-07-01467 Omkar Repairs purchase expense,22589.6,12,KA,KA,true,true,purchase
2024-12-29,PINV-12-01468 Bharat Transport Co food expense,37070.14,12,DL,KA,true,false,food
2024-06-02,PINV-06-01469 TruEdge Consulting loan expense,41836.24,18,TN,KA,true,false,loan
2024-05-18,PINV-05-01470 QuickFix Maintenance utilities expense,70822.66,18,GJ,KA,false,true,utilities
2024-06-04,PINV-06-01471 Kuber Warehousing marketing expense,63080.37,12,DL,KA,true,true,marketing
2024-12-05,PINV-12-01472 Nexa Facility Services utilities expense,22321.89,18,KA,KA,true,true,utilities
2024-07-22,PINV-07-01473 Insight Marketing LLP purchase expense,64520.83,0,KA,KA,false,true,purchase
2025-01-13,PINV-01-01474 Delta Office Systems purchase expense,35215.15,18,TS,KA,true,true,purchase
2024-07-28,PINV-07-01475 FirstFleet Logistics purchase expense,74430.66,0,DL,KA,false,true,purchase
2024-09-07,PINV-09-01476 Omkar Repairs purchase expense,1471.98,12,KA,KA,true,true,purchase
2024-10-15,PINV-10-01477 Omkar Repairs purchase expense,51187.14,18,KA,KA,true,true,purchase
2024-04-12,PINV-04-01478 Global Tech Tools purchase expense,30839.01,18,DL,KA,false,true,purchase
2024-09-09,PINV-09-01479 Pioneer Chemicals purchase expense,46677.64,18,TN,KA,true,true,purchase
2025-02-02,PINV-02-01480 Insight Marketing LLP loan expense,27890.12,18,TN,KA,true,true,loan
2024-08-14,PINV-08-01481 Insight Marketing LLP office expense expense,92498.76,18,KA,KA,true,true,office_expense
2025-02-04,PINV-02-01482 Himalaya Foods Supply purchase expense,20370.03,0,GJ,KA,false,true,purchase
2024-08-26,PINV-08-01483 Crystal Print House purchase expense,96687.94,18,TN,KA,true,true,purchase
2024-04-09,PINV-04-01484 Himalaya Foods Supply purchase expense,46004.8,18,KA,KA,true,true,purchase
2025-03-26,PINV-03-01485 Royal Insurance Brokers purchase expense,95153.24,18,TS,KA,true,true,purchase
2024-04-19,PINV-04-01486 Crystal Print House purchase expense,41567.49,18,TN,KA,true,true,purchase
2024-05-19,PINV-05-01487 FirstFleet Logistics purchase expense,37806.81,12,KA,KA,true,true,purchase
2024-08-22,PINV-08-01488 Omkar Repairs purchase expense,47286.23,18,GJ,KA,true,true,purchase
2024-10-11,PINV-10-01489 SmartCloud Software tax payment expense,51724.78,18,TS,KA,true,false,tax_payment
2024-08-05,PINV-08-01490 Mohan Industrial Gases tax payment expense,5688.1,0,KA,KA,false,false,tax_payment
2024-05-07,PINV-05-01491 Omkar Repairs utilities expense,86616.69,18,DL,KA,true,true,utilities
2025-01-19,PINV-01-01492 Jai Stationers office expense expense,69570.18,18,TN,KA,false,true,office_expense
2024-12-27,PINV-12-01493 Delta Office Systems purchase expense,45157.31,18,TN,KA,true,true,purchase
2024-04-27,PINV-04-01494 Bharat Transport Co purchase expense,78456.36,0,DL,KA,false,true,purchase
2024-05-15,PINV-05-01495 LightSpeed Internet purchase expense,45690.21,18,MH,KA,true,true,purchase
2025-03-07,PINV-03-01496 QuickFix Maintenance purchase expense,41677.32,18,DL,KA,true,true,purchase
2024-10-09,PINV-10-01497 FirstFleet Logistics purchase expense,48884.76,18,MH,KA,true,true,purchase
2024-07-29,PINV-07-01498 LightSpeed Internet purchase expense,79703.88,0,GJ,KA,false,true,purchase
2025-03-22,PINV-03-01499 SmartCloud Software utilities expense,39282.33,12,TS,KA,true,true,utilities
2024-10-15,PINV-10-01500 Delta Office Systems rent expense,65452.73,18,TN,KA,true,false,rent
2024-07-20,PINV-07-01501 SmartCloud Software marketing expense,70088.03,18,GJ,KA,true,true,marketing
2024-12-10,PINV-12-01502 Eco Power Utilities rent expense,66922.39,5,GJ,KA,true,false,rent
2024-10-10,PINV-10-01503 Kuber Warehousing rent expense,53301.32,5,TN,KA,false,false,rent
2025-01-09,PINV-01-01504 Omkar Repairs office expense expense,7756.59,12,MH,KA,false,true,office_expense
2024-08-19,PINV-08-01505 SmartCloud Software purchase expense,65315.89,0,TN,KA,false,true,purchase
2024-11-12,PINV-11-01506 Bharat Transport Co travel expense,53829.69,12,MH,KA,true,true,travel
2024-09-11,PINV-09-01507 Omkar Repairs office expense expense,61292.86,0,DL,KA,false,true,office_expense
2024-04-13,PINV-04-01508 Mohan Industrial Gases food expense,52515.39,18,DL,KA,false,false,food
2024-10-19,PINV-10-01509 Jai Stationers software expense,54330.29,18,KA,KA,true,true,software
2024-05-23,PINV-05-01510 Jai Stationers office expense expense,33816.1,18,MH,KA,true,true,office_expense
2025-02-01,PINV-02-01511 Himalaya Foods Supply purchase expense,59492.14,0,TS,KA,false,true,purchase
2025-01-02,PINV-01-01512 Mohan Industrial Gases software expense,96827.07,18,MH,KA,true,true,software
2025-02-04,PINV-02-01513 Bharat Transport Co purchase expense,15750.58,18,KA,KA,false,true,purchase
2024-04-25,PINV-04-01514 Crystal Print House loan expense,12400.62,18,DL,KA,true,false,loan
2024-11-04,PINV-11-01515 Crystal Print House software expense,46870.32,18,DL,KA,true,true,software
2025-02-14,PINV-02-01516 QuickFix Maintenance purchase expense,86002.93,18,TS,KA,true,true,purchase
2025-01-10,PINV-01-01517 QuickFix Maintenance purchase expense,53909.14,18,TN,KA,true,true,purchase
2025-01-19,PINV-01-01518 TruEdge Consulting purchase expense,80819.37,18,GJ,KA,false,true,purchase
2024-10-25,PINV-10-01519 Pioneer Chemicals purchase expense,22977.78,18,TS,KA,true,true,purchase
2024-08-13,PINV-08-01520 QuickFix Maintenance purchase expense,94756.12,18,TS,KA,true,true,purchase
2024-08-04,PINV-08-01521 Nexa Facility Services marketing expense,97276.83,18,KA,KA,true,true,marketing
2025-02-05,PINV-02-01522 Eco Power Utilities purchase expense,84272.19,0,MH,KA,false,true,purchase
2024-04-11,PINV-04-01523 Nexa Facility Services purchase expense,62142.3,0,DL,KA,false,true,purchase
2024-06-02,PINV-06-01524 Pioneer Chemicals software expense,63453.69,18,KA,KA,true,true,software
2024-06-19,PINV-06-01525 Global Tech Tools software expense,69673.44,18,MH,KA,true,true,software
2024-11-03,PINV-11-01526 QuickFix Maintenance purchase expense,61684.73,18,TN,KA,true,true,purchase
2024-11-09,PINV-11-01527 Insight Marketing LLP purchase expense,21086.63,5,KA,KA,true,true,purchase
2025-01-18,PINV-01-01528 Himalaya Foods Supply office expense expense,12924.62,18,MH,KA,false,true,office_expense
2025-02-20,PINV-02-01529 Mohan Industrial Gases tax payment expense,15848.65,18,GJ,KA,false,false,tax_payment
2024-08-12,PINV-08-01530 TruEdge Consulting marketing expense,85038.21,18,MH,KA,true,true,marketing
2024-09-08,PINV-09-01531 FirstFleet Logistics marketing expense,26855.2,18,GJ,KA,true,true,marketing
2024-08-21,PINV-08-01532 Himalaya Foods Supply tax payment expense,43857.47,18,GJ,KA,true,false,tax_payment
2024-05-28,PINV-05-01533 Delta Office Systems purchase expense,23423.9,18,DL,KA,true,true,purchase
2024-04-13,PINV-04-01534 TruEdge Consulting food expense,48289.62,0,DL,KA,false,true,food
2025-03-26,PINV-03-01535 LightSpeed Internet office expense expense,70066.41,18,TN,KA,true,true,office_expense
2025-03-24,PINV-03-01536 FirstFleet Logistics loan expense,93286.29,18,GJ,KA,true,true,loan
2024-05-21,PINV-05-01537 Eco Power Utilities purchase expense,81189.59,18,TN,KA,false,true,purchase
2024-06-26,PINV-06-01538 Delta Office Systems software expense,96999.82,18,KA,KA,true,true,software
2024-07-20,PINV-07-01539 Eco Power Utilities purchase expense,7272.17,18,MH,KA,false,true,purchase
2025-02-13,PINV-02-01540 Kuber Warehousing software expense,57559.76,18,MH,KA,true,true,software
2024-11-20,PINV-11-01541 SmartCloud Software purchase expense,83051.3,18,DL,KA,false,true,purchase
2024-09-25,PINV-09-01542 Crystal Print House utilities expense,15857.89,18,DL,KA,true,true,utilities
2025-03-16,PINV-03-01543 Crystal Print House purchase expense,22831.45,18,TN,KA,true,true,purchase
2024-04-07,PINV-04-01544 Global Tech Tools food expense,96473.26,18,TN,KA,true,false,food
2024-05-24,PINV-05-01545 Delta Office Systems purchase expense,25641.41,18,MH,KA,false,true,purchase
2024-07-16,PINV-07-01546 Apex Packaging Works loan expense,31493.18,18,GJ,KA,false,false,loan
2025-03-25,PINV-03-01547 Eco Power Utilities utilities expense,23499.13,5,MH,KA,true,true,utilities
2024-12-18,PINV-12-01548 Omkar Repairs purchase expense,73644.66,18,KA,KA,false,true,purchase
2024-11-28,PINV-11-01549 QuickFix Maintenance utilities expense,54553.51,0,TN,KA,false,true,utilities
2024-09-28,PINV-09-01550 Jai Stationers utilities expense,1423.69,0,KA,KA,false,true,utilities
2025-02-10,PINV-02-01551 Omkar Repairs marketing expense,15034.97,18,TS,KA,true,true,marketing
2024-05-06,PINV-05-01552 Nexa Facility Services office expense expense,55204.21,5,MH,KA,true,true,office_expense
2025-02-17,PINV-02-01553 Mohan Industrial Gases purchase expense,65613.15,5,DL,KA,true,true,purchase
2024-05-17,PINV-05-01554 Apex Packaging Works purchase expense,8924.19,12,GJ,KA,true,true,purchase
2024-09-03,PINV-09-01555 Royal Insurance Brokers loan expense,11995.23,18,KA,KA,false,false,loan
2024-04-07,PINV-04-01556 Global Tech Tools software expense,14729.78,18,KA,KA,true,true,software
2024-06-18,PINV-06-01557 QuickFix Maintenance purchase expense,20243.58,18,MH,KA,true,true,purchase
2025-02-22,PINV-02-01558 Insight Marketing LLP purchase expense,81203.38,18,TN,KA,true,true,purchase
2025-01-19,PINV-01-01559 Eco Power Utilities marketing expense,86898.13,18,TN,KA,true,true,marketing
2025-03-30,PINV-03-01560 Mohan Industrial Gases purchase expense,90396.97,18,TN,KA,true,true,purchase
2025-01-11,PINV-01-01561 Pioneer Chemicals food expense,22043.51,12,DL,KA,false,false,food
2024-08-08,PINV-08-01562 Crystal Print House rent expense,42255.28,12,KA,KA,true,false,rent
2025-03-18,PINV-03-01563 Royal Insurance Brokers purchase expense,34175.07,18,DL,KA,true,true,purchase
2025-03-02,PINV-03-01564 Delta Office Systems utilities expense,55790.51,12,TS,KA,true,true,utilities
2024-06-27,PINV-06-01565 QuickFix Maintenance purchase expense,9235.8,0,DL,KA,false,true,purchase
2024-04-10,PINV-04-01566 TruEdge Consulting rent expense,58090.94,18,TS,KA,true,false,rent
2024-07-09,PINV-07-01567 Delta Office Systems purchase expense,30421.35,5,MH,KA,true,true,purchase
2025-03-23,PINV-03-01568 FirstFleet Logistics purchase expense,56066.66,18,GJ,KA,true,true,purchase
2025-01-06,PINV-01-01569 Global Tech Tools rent expense,64302.37,18,TS,KA,true,true,rent
2024-04-30,PINV-04-01570 Jai Stationers utilities expense,94210.68,18,TS,KA,true,true,utilities
2024-07-11,PINV-07-01571 TruEdge Consulting software expense,8485.54,18,MH,KA,false,true,software
2024-09-14,PINV-09-01572 Kuber Warehousing utilities expense,19371.06,18,GJ,KA,true,true,utilities
2025-01-08,PINV-01-01573 Royal Insurance Brokers purchase expense,8109.82,0,GJ,KA,false,true,purchase
2025-01-26,PINV-01-01574 Apex Packaging Works rent expense,77330.28,0,GJ,KA,false,true,rent
2024-04-04,PINV-04-01575 SmartCloud Software travel expense,37382.03,18,DL,KA,false,true,travel
2024-06-07,PINV-06-01576 FirstFleet Logistics office expense expense,37802.96,18,TS,KA,true,true,office_expense
2024-08-30,PINV-08-01577 LightSpeed Internet office expense expense,28517.54,5,GJ,KA,false,true,office_expense
2024-10-26,PINV-10-01578 Omkar Repairs purchase expense,52088.97,18,KA,KA,false,true,purchase
2025-03-15,PINV-03-01579 Global Tech Tools loan expense,80274.11,18,DL,KA,true,false,loan
2024-11-26,PINV-11-01580 Nexa Facility Services rent expense,26148.28,18,KA,KA,true,false,rent
2024-10-17,PINV-10-01581 Apex Packaging Works utilities expense,72335.16,18,GJ,KA,false,true,utilities
2024-11-24,PINV-11-01582 Bharat Transport Co loan expense,30415.24,0,KA,KA,false,false,loan
2024-07-15,PINV-07-01583 Global Tech Tools software expense,78234.26,18,GJ,KA,true,true,software
2024-07-10,PINV-07-01584 Insight Marketing LLP travel expense,8372.29,18,TS,KA,true,true,travel
2025-01-21,PINV-01-01585 QuickFix Maintenance utilities expense,1789.32,18,TN,KA,false,true,utilities
2024-08-22,PINV-08-01586 Mohan Industrial Gases marketing expense,75351.67,18,GJ,KA,true,true,marketing
2025-02-04,PINV-02-01587 Pioneer Chemicals utilities expense,60192.06,18,TS,KA,true,true,utilities
2024-09-16,PINV-09-01588 Mohan Industrial Gases rent expense,86090.45,18,TN,KA,true,false,rent
2025-01-02,PINV-01-01589 QuickFix Maintenance office expense expense,15806.96,18,TS,KA,true,true,office_expense
2025-01-13,PINV-01-01590 TruEdge Consulting utilities expense,11790.26,18,DL,KA,true,true,utilities
2024-07-30,PINV-07-01591 SmartCloud Software travel expense,5486.33,18,GJ,KA,false,true,travel
2024-04-05,PINV-04-01592 Apex Packaging Works travel expense,29555.14,18,GJ,KA,true,true,travel
2025-03-01,PINV-03-01593 Jai Stationers loan expense,65540.66,12,DL,KA,true,false,loan
2024-08-20,PINV-08-01594 Delta Office Systems marketing expense,34970.73,0,MH,KA,false,true,marketing
2024-11-05,PINV-11-01595 Eco Power Utilities software expense,35368.79,18,DL,KA,true,true,software
2024-11-18,PINV-11-01596 LightSpeed Internet rent expense,33965.73,0,MH,KA,false,false,rent
2024-09-22,PINV-09-01597 SmartCloud Software office expense expense,92478.43,18,TS,KA,true,true,office_expense
2025-02-21,PINV-02-01598 SmartCloud Software food expense,51980.29,18,DL,KA,false,true,food
2024-12-16,PINV-12-01599 Kuber Warehousing travel expense,92580.41,18,TN,KA,true,true,travel
2025-03-07,PINV-03-01600 Royal Insurance Brokers purchase expense,27130.24,18,DL,KA,false,true,purchase
2025-03-13,PINV-03-01601 Bharat Transport Co utilities expense,18841.23,18,TS,KA,false,true,utilities
2025-03-10,PINV-03-01602 Delta Office Systems tax payment expense,47465.46,18,TS,KA,true,true,tax_payment
2025-02-21,PINV-02-01603 Global Tech Tools purchase expense,53693.84,0,GJ,KA,false,true,purchase
2024-07-21,PINV-07-01604 Mohan Industrial Gases utilities expense,17739.71,0,DL,KA,false,true,utilities
2024-08-23,PINV-08-01605 Apex Packaging Works purchase expense,52438.75,5,MH,KA,true,true,purchase
2025-01-09,PINV-01-01606 Kuber Warehousing office expense expense,16894.65,0,MH,KA,false,true,office_expense
2025-03-16,PINV-03-01607 Mohan Industrial Gases purchase expense,22192.19,5,TS,KA,true,true,purchase
2024-09-17,PINV-09-01608 Delta Office Systems purchase expense,27371.24,18,MH,KA,true,true,purchase
2024-06-11,PINV-06-01609 Eco Power Utilities purchase expense,8816.14,18,GJ,KA,true,true,purchase
2024-09-16,PINV-09-01610 Bharat Transport Co utilities expense,32461.95,18,TN,KA,true,true,utilities
2024-04-22,PINV-04-01611 Eco Power Utilities purchase expense,47917.54,18,TN,KA,true,true,purchase
2024-09-06,PINV-09-01612 Insight Marketing LLP rent expense,48429.75,18,KA,KA,false,false,rent
2024-06-21,PINV-06-01613 Delta Office Systems utilities expense,59568.51,5,TS,KA,true,true,utilities
2024-06-15,PINV-06-01614 Pioneer Chemicals office expense expense,2826.99,18,KA,KA,true,true,office_expense
2024-11-11,PINV-11-01615 Mohan Industrial Gases purchase expense,74047.64,5,GJ,KA,false,true,purchase
2025-02-27,PINV-02-01616 Himalaya Foods Supply office expense expense,37476.79,18,TN,KA,true,true,office_expense
2025-01-11,PINV-01-01617 LightSpeed Internet purchase expense,22708.94,0,DL,KA,false,true,purchase
2025-01-23,PINV-01-01618 Kuber Warehousing purchase expense,22403.73,18,KA,KA,true,true,purchase
2024-12-12,PINV-12-01619 Pioneer Chemicals utilities expense,80721.96,18,MH,KA,true,true,utilities
