date,description,debit,credit,gst_rate,vendor_state,business_state,eligible_itc,category
2024-07-09,NEFT CR Bluecart Traders invoice receipt 00510,,48880.35,0,TS,KA,false,sales
2024-09-25,UPI DR SmartCloud Software utilities payment 00215,18711.75,,0,KA,KA,true,utilities
2025-03-11,UPI DR Bharat Transport Co utilities payment 00960,26341.87,,18,KA,KA,true,utilities
2024-12-17,NEFT CR QuickShop Chain invoice receipt 00834,,41022.53,18,MH,KA,false,sales
2024-09-11,SAVINGS INTEREST CREDIT 0151,,1274.34,0,KA,KA,false,interest
2025-02-12,UPI DR Nexa Facility Services tax payment payment 00942,69396.26,,0,KA,KA,false,tax_payment
2025-03-09,UPI DR Pioneer Chemicals utilities payment 00962,30093.41,,18,GJ,KA,true,utilities
2024-07-18,NEFT CR CityMed Distributors invoice receipt 00594,,39061.41,18,GJ,KA,false,sales
2025-03-10,NEFT CR Evergreen Stores invoice receipt 00795,,33209.21,18,DL,KA,false,sales
2024-08-09,UPI DR LightSpeed Internet purchase payment 00625,44316.82,,18,MH,KA,true,purchase
2025-03-11,SAVINGS INTEREST CREDIT 0041,,150.69,0,KA,KA,false,interest
2025-02-22,SAVINGS INTEREST CREDIT 0220,,1011.26,0,KA,KA,false,interest
2025-03-18,UPI DR Jai Stationers office expense payment 00992,60491.5,,18,DL,KA,true,office_expense
2024-04-22,NEFT CR Trinity Healthcare invoice receipt 00642,,52602.94,18,KA,KA,false,sales
2024-08-05,UPI DR Jai Stationers loan payment 00139,11982.93,,0,DL,KA,false,loan
2025-02-28,SAVINGS INTEREST CREDIT 0186,,561.1,0,KA,KA,false,interest
2024-11-27,NEFT CR Jupiter Foods invoice receipt 00204,,101827.52,18,GJ,KA,false,sales
2024-08-28,NEFT CR Indus Office Supplies invoice receipt 00379,,94168.09,18,GJ,KA,false,sales
2025-01-16,NEFT CR Metro Hypermart invoice receipt 01055,,134972.18,18,KA,KA,false,sales
2024-07-25,UPI DR LightSpeed Internet rent payment 00764,59114.98,,18,DL,KA,true,rent
2025-03-21,UPI DR FirstFleet Logistics purchase payment 01209,66138.92,,18,TN,KA,true,purchase
2025-03-01,NEFT CR Metro Hypermart invoice receipt 00083,,46481.48,0,DL,KA,false,sales
2024-10-27,SELF TRANSFER TO CASH MANAGEMENT 0148,5157.32,,0,KA,KA,false,transfer
2025-02-26,UPI DR Delta Office Systems tax payment payment 00204,85037.56,,0,TN,KA,false,tax_payment
2024-10-11,UPI DR Bharat Transport Co loan payment 00114,80983.17,,0,DL,KA,false,loan
2024-10-03,UPI DR FirstFleet Logistics purchase payment 01100,86339.85,,18,TS,KA,true,purchase
2024-11-17,NEFT CR Nova Wellness invoice receipt 01151,,48044.27,18,TN,KA,false,sales
2024-05-18,UPI DR Bharat Transport Co rent payment 01096,58280.86,,0,DL,KA,false,rent
2024-12-06,UPI DR Royal Insurance Brokers rent payment 00839,10072.18,,18,TS,KA,false,rent
2024-04-17,UPI DR Kuber Warehousing travel payment 00183,18395.7,,18,TN,KA,true,travel
2024-06-01,NEFT CR Jupiter Foods invoice receipt 00654,,128643.94,18,MH,KA,false,sales
2024-04-24,UPI DR Kuber Warehousing software payment 00698,15677.99,,18,GJ,KA,true,software
2024-06-24,UPI DR TruEdge Consulting software payment 00705,59244.39,,0,DL,KA,true,software
2024-10-24,UPI DR FirstFleet Logistics food payment 00763,70058.14,,18,KA,KA,false,food
2024-10-05,UPI DR Apex Packaging Works purchase payment 00489,87286.32,,18,GJ,KA,true,purchase
2024-09-29,UPI DR Bharat Transport Co office expense payment 00553,46307.33,,18,GJ,KA,true,office_expense
2024-09-07,UPI DR Mohan Industrial Gases purchase payment 00495,84322.97,,0,MH,KA,true,purchase
2024-08-19,SAVINGS INTEREST CREDIT 0222,,1495.86,0,KA,KA,false,interest
2024-06-27,SELF TRANSFER TO CASH MANAGEMENT 0108,26488.45,,0,KA,KA,false,transfer
2024-04-13,UPI DR Mohan Industrial Gases purchase payment 00784,16306.26,,18,KA,KA,true,purchase
2025-02-25,NEFT CR Orbit Fashion House invoice receipt 00750,,124759.98,18,KA,KA,false,sales
2024-06-01,NEFT CR Riverfront Wholesale invoice receipt 00584,,22215.5,18,TS,KA,false,sales
2024-07-15,UPI DR Royal Insurance Brokers utilities payment 00931,81740.86,,18,DL,KA,true,utilities
2025-02-16,UPI DR Nexa Facility Services purchase payment 01285,59603.03,,0,DL,KA,true,purchase
2024-10-01,NEFT CR Trinity Healthcare invoice receipt 00100,,16086.96,0,MH,KA,false,sales
2024-11-27,NEFT CR Bluecart Traders invoice receipt 00365,,73690.15,18,TS,KA,false,sales
2024-05-12,UPI DR Global Tech Tools purchase payment 01101,9589.46,,18,MH,KA,true,purchase
2024-06-25,UPI DR Pioneer Chemicals loan payment 01201,56194.58,,0,KA,KA,false,loan
2024-05-07,NEFT CR Fresh Basket Mart invoice receipt 00718,,67861.66,18,GJ,KA,false,sales
2025-01-30,UPI DR FirstFleet Logistics purchase payment 00029,57046.71,,0,MH,KA,true,purchase
2024-06-02,NEFT CR Riverfront Wholesale invoice receipt 00565,,67108.17,0,KA,KA,false,sales
2024-08-31,UPI DR Delta Office Systems utilities payment 01236,23346.74,,18,TS,KA,true,utilities
2024-09-01,NEFT CR Orbit Fashion House invoice receipt 00422,,115842.96,18,TN,KA,false,sales
2024-11-22,NEFT CR Prime Hardware invoice receipt 00272,,109289.39,18,KA,KA,false,sales
2024-04-11,NEFT CR Orbit Fashion House invoice receipt 00045,,9856.54,18,GJ,KA,false,sales
2025-03-20,UPI DR Insight Marketing LLP rent payment 00666,1103.71,,18,GJ,KA,true,rent
2025-03-31,UPI DR Global Tech Tools marketing payment 00454,46361.09,,18,DL,KA,true,marketing
2024-11-14,UPI DR Bharat Transport Co purchase payment 00938,11143.92,,18,DL,KA,true,purchase
2024-06-04,UPI DR Pioneer Chemicals purchase payment 00358,13491.67,,18,MH,KA,true,purchase
2024-08-30,NEFT CR Trinity Healthcare invoice receipt 00885,,124840.22,18,MH,KA,false,sales
2024-04-04,SAVINGS INTEREST CREDIT 0166,,1694.39,0,KA,KA,false,interest
2024-10-03,NEFT CR Sunrise Superstore invoice receipt 00553,,15342.45,18,GJ,KA,false,sales
2024-05-26,NEFT CR Prime Hardware invoice receipt 00840,,107315.69,18,TS,KA,false,sales
2024-07-12,NEFT CR Lotus Enterprises invoice receipt 01052,,96841.01,18,TS,KA,false,sales
2024-07-28,UPI DR Delta Office Systems purchase payment 01287,26504.5,,18,GJ,KA,true,purchase
2025-02-01,UPI DR Eco Power Utilities marketing payment 00156,36109.36,,0,TS,KA,true,marketing
2025-01-01,UPI DR SmartCloud Software purchase payment 00606,5589.57,,18,DL,KA,true,purchase
2024-10-12,UPI DR TruEdge Consulting purchase payment 00418,17815.64,,18,KA,KA,true,purchase
2024-05-20,UPI DR Global Tech Tools purchase payment 00221,93113.5,,18,KA,KA,true,purchase
2025-02-10,SAVINGS INTEREST CREDIT 0127,,866.37,0,KA,KA,false,interest
2025-03-31,SAVINGS INTEREST CREDIT 0070,,1297.96,0,KA,KA,false,interest
2024-10-04,NEFT CR QuickShop Chain invoice receipt 00316,,120370.48,18,TN,KA,false,sales
2024-12-08,NEFT CR Lotus Enterprises invoice receipt 00950,,12117.39,18,GJ,KA,false,sales
2024-06-05,SAVINGS INTEREST CREDIT 0161,,290.66,0,KA,KA,false,interest
2024-10-12,UPI DR Delta Office Systems software payment 01207,92530.47,,0,KA,KA,true,software
2024-12-04,UPI DR QuickFix Maintenance rent payment 00383,21937.97,,0,MH,KA,false,rent
2024-11-10,NEFT CR Sunrise Superstore invoice receipt 01285,,51097.15,18,MH,KA,false,sales
2024-06-24,UPI DR Himalaya Foods Supply purchase payment 00881,82022.18,,18,DL,KA,true,purchase
2025-03-03,NEFT CR Jupiter Foods invoice receipt 01293,,149770.21,18,DL,KA,false,sales
2024-07-06,NEFT CR QuickShop Chain invoice receipt 01119,,61355.61,18,MH,KA,false,sales
2024-05-26,NEFT CR Indus Office Supplies invoice receipt 00226,,136589.69,18,KA,KA,false,sales
2025-03-01,SAVINGS INTEREST CREDIT 0040,,1179.84,0,KA,KA,false,interest
2024-06-28,NEFT CR Jupiter Foods invoice receipt 00030,,131354.93,18,TS,KA,false,sales
2025-02-18,UPI DR Global Tech Tools rent payment 01293,71074.07,,18,KA,KA,false,rent
2024-09-16,NEFT CR Nova Wellness invoice receipt 00646,,105406.43,0,GJ,KA,false,sales
2024-05-29,SELF TRANSFER TO CASH MANAGEMENT 0014,13305.58,,0,KA,KA,false,transfer
2024-05-14,NEFT CR DigiServe Solutions invoice receipt 00207,,114507.58,18,TS,KA,false,sales
2025-02-05,NEFT CR DigiServe Solutions invoice receipt 00343,,39408.17,18,DL,KA,false,sales
2024-04-23,NEFT CR DigiServe Solutions invoice receipt 00202,,60439.68,0,DL,KA,false,sales
2024-07-15,UPI DR TruEdge Consulting marketing payment 00799,58794.23,,18,DL,KA,true,marketing
2024-06-24,UPI DR Pioneer Chemicals purchase payment 01129,91541.9,,0,TN,KA,true,purchase
2024-08-02,NEFT CR Kite Logistics invoice receipt 00969,,54317.33,18,TN,KA,false,sales
2025-02-05,NEFT CR Fresh Basket Mart invoice receipt 01069,,72615.76,18,TS,KA,false,sales
2024-05-21,UPI DR QuickFix Maintenance purchase payment 01079,61615.98,,18,MH,KA,true,purchase
2024-04-03,SAVINGS INTEREST CREDIT 0062,,274.14,0,KA,KA,false,interest
2025-03-05,UPI DR Omkar Repairs tax payment payment 00137,64613.92,,0,GJ,KA,false,tax_payment
2024-09-27,SAVINGS INTEREST CREDIT 0172,,1593.53,0,KA,KA,false,interest
2024-10-11,UPI DR Mohan Industrial Gases software payment 00113,1262.72,,18,TN,KA,true,software
2025-03-17,NEFT CR CityMed Distributors invoice receipt 01307,,59645.15,18,TN,KA,false,sales
2025-01-13,UPI DR Mohan Industrial Gases office expense payment 00190,83154.92,,18,TN,KA,true,office_expense
2024-12-27,NEFT CR Indus Office Supplies invoice receipt 00505,,54387.04,0,TS,KA,false,sales
2025-02-03,UPI DR SmartCloud Software purchase payment 00501,44613.41,,0,KA,KA,true,purchase
2025-02-05,NEFT CR Bluecart Traders invoice receipt 00917,,105574.17,18,MH,KA,false,sales
2024-10-23,NEFT CR Acme Retail Pvt Ltd invoice receipt 00274,,3548.58,0,TN,KA,false,sales
2024-04-29,UPI DR Eco Power Utilities rent payment 00660,94625.28,,0,DL,KA,false,rent
2025-02-04,NEFT CR CityMed Distributors invoice receipt 00201,,132086.17,0,MH,KA,false,sales
2024-11-26,NEFT CR Orbit Fashion House invoice receipt 00865,,127948.68,0,KA,KA,false,sales
2024-09-09,UPI DR TruEdge Consulting loan payment 00002,73198.96,,0,KA,KA,false,loan
2025-02-27,SAVINGS INTEREST CREDIT 0046,,268.82,0,KA,KA,false,interest
2024-08-09,UPI DR Insight Marketing LLP utilities payment 00149,87649.2,,18,TS,KA,true,utilities
2024-05-11,UPI DR Crystal Print House rent payment 00877,2201.11,,0,DL,KA,false,rent
2025-01-29,UPI DR Nexa Facility Services purchase payment 00638,72493.74,,18,GJ,KA,true,purchase
2024-05-16,NEFT CR Prime Hardware invoice receipt 00299,,40755.28,18,GJ,KA,false,sales
2024-09-24,UPI DR Omkar Repairs utilities payment 00885,90167.53,,0,TS,KA,true,utilities
2024-12-07,UPI DR QuickFix Maintenance rent payment 00444,69877.16,,18,MH,KA,false,rent
2024-06-18,UPI DR Kuber Warehousing office expense payment 01115,14077.98,,18,TS,KA,true,office_expense
2024-08-24,NEFT CR Kite Logistics invoice receipt 00427,,134227.97,18,DL,KA,false,sales
2024-04-04,UPI DR Pioneer Chemicals purchase payment 01007,21777.48,,18,TN,KA,true,purchase
2024-12-28,UPI DR Kuber Warehousing rent payment 00007,36404.12,,18,KA,KA,false,rent
2025-02-19,UPI DR FirstFleet Logistics rent payment 00211,74077.56,,18,TS,KA,true,rent
2024-08-22,UPI DR Nexa Facility Services travel payment 01274,17145.95,,18,TS,KA,true,travel
2024-06-06,NEFT CR Prime Hardware invoice receipt 00844,,59957.05,18,DL,KA,false,sales
2024-05-20,NEFT CR Fresh Basket Mart invoice receipt 01006,,136643.2,18,KA,KA,false,sales
2024-05-22,NEFT CR CityMed Distributors invoice receipt 01116,,61931.03,18,KA,KA,false,sales
2024-11-18,NEFT CR Sunrise Superstore invoice receipt 00349,,66486.54,18,DL,KA,false,sales
2025-02-17,SELF TRANSFER TO CASH MANAGEMENT 0019,16834.35,,0,KA,KA,false,transfer
2024-11-12,UPI DR QuickFix Maintenance software payment 01250,38833.66,,18,MH,KA,true,software
2024-07-26,NEFT CR Kite Logistics invoice receipt 00220,,32285.06,18,TS,KA,false,sales
2024-10-13,NEFT CR CityMed Distributors invoice receipt 00028,,145271.99,0,GJ,KA,false,sales
2024-07-02,NEFT CR Acme Retail Pvt Ltd invoice receipt 00862,,85366.31,18,KA,KA,false,sales
2024-10-05,SAVINGS INTEREST CREDIT 0057,,373.04,0,KA,KA,false,interest
2025-01-30,UPI DR Jai Stationers tax payment payment 00296,80035.14,,0,TS,KA,false,tax_payment
2024-10-27,NEFT CR Fresh Basket Mart invoice receipt 00052,,93506.53,18,TN,KA,false,sales
2025-02-10,NEFT CR Horizon Pharma invoice receipt 01300,,65257.3,18,TS,KA,false,sales
2024-04-14,NEFT CR Orbit Fashion House invoice receipt 00418,,140118.15,18,DL,KA,false,sales
2025-01-15,UPI DR Himalaya Foods Supply travel payment 00777,59563.73,,18,DL,KA,true,travel
2025-01-02,NEFT CR Kite Logistics invoice receipt 00755,,38048.62,18,MH,KA,false,sales
2024-06-29,NEFT CR Jupiter Foods invoice receipt 01099,,127940.59,18,DL,KA,false,sales
2024-11-19,SAVINGS INTEREST CREDIT 0084,,1021.8,0,KA,KA,false,interest
2024-08-08,UPI DR Omkar Repairs tax payment payment 01240,16164.91,,0,KA,KA,false,tax_payment
2024-12-31,UPI DR FirstFleet Logistics marketing payment 00971,17992.52,,18,TN,KA,true,marketing
2024-12-02,UPI DR Jai Stationers purchase payment 00947,6325.63,,18,GJ,KA,true,purchase
2024-08-23,SELF TRANSFER TO CASH MANAGEMENT 0058,17001.34,,0,KA,KA,false,transfer
2024-10-24,NEFT CR Sunrise Superstore invoice receipt 00600,,128610.56,18,DL,KA,false,sales
2024-05-19,UPI DR Jai Stationers purchase payment 00032,43435.63,,0,DL,KA,true,purchase
2025-03-07,NEFT CR CityMed Distributors invoice receipt 01347,,107395.13,18,MH,KA,false,sales
2025-01-12,SELF TRANSFER TO CASH MANAGEMENT 0003,25788.4,,0,KA,KA,false,transfer
2024-07-29,UPI DR QuickFix Maintenance marketing payment 01045,66591.97,,18,GJ,KA,true,marketing
2024-04-08,NEFT CR Horizon Pharma invoice receipt 00777,,38601.56,18,KA,KA,false,sales
2024-04-17,NEFT CR CityMed Distributors invoice receipt 01054,,108295.98,18,DL,KA,false,sales
2025-03-21,NEFT CR Kite Logistics invoice receipt 01313,,56626.43,18,TN,KA,false,sales
2024-04-22,NEFT CR Bluecart Traders invoice receipt 00168,,141719.39,0,TN,KA,false,sales
2024-05-07,UPI DR Himalaya Foods Supply office expense payment 00899,58295.08,,18,DL,KA,true,office_expense
2024-10-10,UPI DR Delta Office Systems software payment 00637,24724.87,,18,TN,KA,true,software
2024-11-29,NEFT CR Horizon Pharma invoice receipt 01158,,56031.85,18,MH,KA,false,sales
2024-08-29,NEFT CR DigiServe Solutions invoice receipt 00705,,88529.75,18,TS,KA,false,sales
2024-12-16,UPI DR Jai Stationers rent payment 01280,43625.22,,18,TS,KA,false,rent
2024-07-08,UPI DR Mohan Industrial Gases marketing payment 00767,5919.85,,0,MH,KA,true,marketing
2024-10-29,NEFT CR Prime Hardware invoice receipt 01267,,141112.76,0,TN,KA,false,sales
2024-10-27,NEFT CR Trinity Healthcare invoice receipt 01227,,96010.57,18,TS,KA,false,sales
2024-08-03,NEFT CR Sunrise Superstore invoice receipt 01162,,76945.29,18,MH,KA,false,sales
2024-12-09,UPI DR LightSpeed Internet purchase payment 00490,83178.24,,18,TN,KA,true,purchase
2025-01-17,NEFT CR Bluecart Traders invoice receipt 01011,,67189.61,18,TS,KA,false,sales
2024-09-07,NEFT CR Prime Hardware invoice receipt 00733,,40604.48,0,DL,KA,false,sales
2024-11-12,UPI DR Global Tech Tools purchase payment 00518,64177.28,,18,KA,KA,true,purchase
2025-03-27,SAVINGS INTEREST CREDIT 0231,,850.27,0,KA,KA,false,interest
2024-12-18,NEFT CR Nova Wellness invoice receipt 00493,,68132.29,18,KA,KA,false,sales
2025-02-14,NEFT CR Acme Retail Pvt Ltd invoice receipt 00433,,58213.8,18,MH,KA,false,sales
2025-03-01,NEFT CR Fresh Basket Mart invoice receipt 00562,,69174.52,18,MH,KA,false,sales
2025-03-21,SELF TRANSFER TO CASH MANAGEMENT 0202,3994.66,,0,KA,KA,false,transfer
2025-01-28,NEFT CR Bluecart Traders invoice receipt 00411,,38820.72,0,KA,KA,false,sales
2024-09-23,UPI DR QuickFix Maintenance food payment 00987,33265.03,,0,KA,KA,false,food
2025-01-12,UPI DR Himalaya Foods Supply software payment 00258,48179.64,,18,TN,KA,true,software
2024-10-30,UPI DR SmartCloud Software purchase payment 00212,2876.2,,18,TS,KA,true,purchase
2024-09-30,NEFT CR Prime Hardware invoice receipt 00861,,39548.08,0,DL,KA,false,sales
2025-01-03,NEFT CR Trinity Healthcare invoice receipt 01363,,13620.6,18,TS,KA,false,sales
2024-11-06,UPI DR FirstFleet Logistics office expense payment 01012,34825.18,,18,TN,KA,true,office_expense
2024-11-17,SELF TRANSFER TO CASH MANAGEMENT 0234,11997.99,,0,KA,KA,false,transfer
2024-05-28,UPI DR Apex Packaging Works tax payment payment 00922,74831.38,,0,GJ,KA,false,tax_payment
2024-09-06,UPI DR Pioneer Chemicals purchase payment 00325,26891.56,,18,KA,KA,true,purchase
2024-06-16,SELF TRANSFER TO CASH MANAGEMENT 0137,25305.71,,0,KA,KA,false,transfer
2025-01-13,NEFT CR Acme Retail Pvt Ltd invoice receipt 00487,,10954.42,18,KA,KA,false,sales
2024-11-10,UPI DR Delta Office Systems utilities payment 00752,41107.64,,18,KA,KA,true,utilities
2024-10-12,SAVINGS INTEREST CREDIT 0178,,1038.31,0,KA,KA,false,interest
2025-01-03,UPI DR LightSpeed Internet travel payment 00521,77515.58,,18,KA,KA,true,travel
2025-03-20,SELF TRANSFER TO CASH MANAGEMENT 0158,5396.97,,0,KA,KA,false,transfer
2024-08-10,NEFT CR Metro Hypermart invoice receipt 01214,,5034.55,18,TN,KA,false,sales
2024-09-07,NEFT CR Trinity Healthcare invoice receipt 00162,,142344.32,18,MH,KA,false,sales
2024-09-25,NEFT CR Fresh Basket Mart invoice receipt 00873,,39060.69,0,TS,KA,false,sales
2024-06-05,NEFT CR Orbit Fashion House invoice receipt 01004,,55474.27,0,DL,KA,false,sales
2024-06-12,NEFT CR Orbit Fashion House invoice receipt 00611,,26214.41,18,GJ,KA,false,sales
2024-07-27,NEFT CR Lotus Enterprises invoice receipt 00716,,141846.49,18,TN,KA,false,sales
2024-11-05,UPI DR Jai Stationers purchase payment 00598,84096.53,,0,MH,KA,true,purchase
2024-04-07,NEFT CR DigiServe Solutions invoice receipt 00006,,63991.19,0,TS,KA,false,sales
2024-04-17,NEFT CR Lotus Enterprises invoice receipt 00756,,135377.55,0,GJ,KA,false,sales
2024-08-06,UPI DR FirstFleet Logistics marketing payment 01002,20090.51,,18,GJ,KA,true,marketing
2024-09-05,NEFT CR Jupiter Foods invoice receipt 00084,,110002.24,18,KA,KA,false,sales
2025-03-29,NEFT CR Growthline Agencies invoice receipt 01251,,102330.09,18,TN,KA,false,sales
2025-02-21,NEFT CR Growthline Agencies invoice receipt 01035,,35372.24,0,TN,KA,false,sales
2024-04-17,SELF TRANSFER TO CASH MANAGEMENT 0049,19353.07,,0,KA,KA,false,transfer
2024-10-29,UPI DR Kuber Warehousing purchase payment 00875,41405.46,,0,DL,KA,true,purchase
2024-06-11,NEFT CR CityMed Distributors invoice receipt 01346,,85640.75,18,TS,KA,false,sales
2024-10-23,UPI DR TruEdge Consulting purchase payment 00520,86022.4,,18,KA,KA,true,purchase
2024-10-17,UPI DR Pioneer Chemicals utilities payment 00083,27919.26,,0,MH,KA,true,utilities
2024-10-21,NEFT CR Nova Wellness invoice receipt 00194,,90335.79,18,GJ,KA,false,sales
2024-12-26,NEFT CR Fresh Basket Mart invoice receipt 00244,,78085.31,18,KA,KA,false,sales
2024-12-25,UPI DR Crystal Print House purchase payment 01038,85190.91,,18,DL,KA,true,purchase
2024-08-20,NEFT CR Indus Office Supplies invoice receipt 01176,,56479.52,0,KA,KA,false,sales
2025-02-09,UPI DR Bharat Transport Co software payment 01104,52550.16,,18,GJ,KA,true,software
2025-03-01,UPI DR Pioneer Chemicals purchase payment 00565,19786.02,,0,MH,KA,true,purchase
2025-02-06,UPI DR Apex Packaging Works office expense payment 00169,20644.1,,18,KA,KA,true,office_expense
2025-01-20,UPI DR Crystal Print House purchase payment 00172,29905.97,,18,TN,KA,true,purchase
2025-02-28,UPI DR Himalaya Foods Supply purchase payment 00425,32531.41,,18,TN,KA,true,purchase
2024-06-19,NEFT CR Jupiter Foods invoice receipt 00990,,30725.76,18,MH,KA,false,sales
2025-02-26,UPI DR Kuber Warehousing purchase payment 00867,68066.65,,18,TS,KA,true,purchase
2024-10-23,NEFT CR Horizon Pharma invoice receipt 00103,,136409.02,18,MH,KA,false,sales
2024-08-30,SELF TRANSFER TO CASH MANAGEMENT 0080,3823.41,,0,KA,KA,false,transfer
2025-03-22,NEFT CR Growthline Agencies invoice receipt 00436,,43616.84,18,TS,KA,false,sales
2024-09-13,NEFT CR Jupiter Foods invoice receipt 00538,,83022.84,18,DL,KA,false,sales
2025-01-11,UPI DR Royal Insurance Brokers software payment 00184,34419.8,,0,MH,KA,true,software
2024-09-12,UPI DR Insight Marketing LLP office expense payment 01289,6563.29,,0,TS,KA,true,office_expense
2024-05-02,NEFT CR Orbit Fashion House invoice receipt 01189,,49464.41,18,DL,KA,false,sales
2025-01-06,NEFT CR Bluecart Traders invoice receipt 00184,,145132.32,18,DL,KA,false,sales
2024-05-30,NEFT CR Growthline Agencies invoice receipt 00157,,137262.05,18,TS,KA,false,sales
