date,description,amount,gst_rate,vendor_state,business_state,amount_inclusive_gst,category
2024-10-23,SINV-10-00917 Trinity Healthcare project billing,40555.81,18,KA,KA,true,sales
2024-04-08,SINV-04-00918 QuickShop Chain monthly supply,135934.42,18,MH,KA,true,sales
2024-07-14,SINV-07-00919 Growthline Agencies distribution lot,120528.77,18,MH,KA,true,sales
2024-11-07,SINV-11-00920 Growthline Agencies distribution lot,146807.24,18,MH,KA,true,sales
2024-10-27,SINV-10-00921 Evergreen Stores bulk order,122075.7,0,DL,KA,false,sales
2025-01-24,SINV-01-00922 Orbit Fashion House distribution lot,59938.0,5,TS,KA,false,sales
2024-07-18,SINV-07-00923 Metro Hypermart monthly supply,109353.85,18,DL,KA,true,sales
2024-07-30,SINV-07-00924 Prime Hardware project billing,124600.58,18,TS,KA,false,sales
2024-04-24,SINV-04-00925 Acme Retail Pvt Ltd invoice settlement,87817.06,12,MH,KA,true,sales
2025-01-12,SINV-01-00926 Bluecart Traders distribution lot,40575.16,18,MH,KA,true,sales
2024-05-16,SINV-05-00927 Kite Logistics bulk order,65529.98,18,TN,KA,true,sales
2024-08-22,SINV-08-00928 Lotus Enterprises invoice settlement,37158.37,18,GJ,KA,false,sales
2024-09-08,SINV-09-00929 Nova Wellness bulk order,41154.01,18,GJ,KA,false,sales
2025-03-03,SINV-03-00930 Orbit Fashion House bulk order,20706.05,0,TS,KA,false,professional_receipts
2024-11-26,SINV-11-00931 Nova Wellness project billing,117766.91,5,TN,KA,true,sales
2024-11-21,SINV-11-00932 Prime Hardware bulk order,95204.64,5,DL,KA,true,sales
2024-07-02,SINV-07-00933 Fresh Basket Mart bulk order,121852.75,18,GJ,KA,true,sales
2024-04-03,SINV-04-00934 QuickShop Chain distribution lot,24619.68,18,TS,KA,false,sales
2024-05-19,SINV-05-00935 Kite Logistics project billing,85960.76,0,KA,KA,false,sales
2024-09-13,SINV-09-00936 Evergreen Stores invoice settlement,58878.56,0,GJ,KA,false,sales
2025-03-03,SINV-03-00937 Acme Retail Pvt Ltd project billing,8815.81,12,MH,KA,true,sales
2024-07-18,SINV-07-00938 Bluecart Traders project billing,37161.87,18,GJ,KA,false,sales
2024-10-13,SINV-10-00939 CityMed Distributors monthly supply,24306.32,12,KA,KA,false,sales
2024-07-16,SINV-07-00940 Fresh Basket Mart bulk order,58008.76,12,KA,KA,true,sales
2024-08-31,SINV-08-00941 Prime Hardware project billing,92646.44,18,MH,KA,false,sales
2024-10-01,SINV-10-00942 DigiServe Solutions distribution lot,77054.02,18,DL,KA,true,sales
2025-01-14,SINV-01-00943 Trinity Healthcare distribution lot,95170.1,18,TS,KA,false,sales
2024-11-05,SINV-11-00944 CityMed Distributors bulk order,44363.74,0,TN,KA,false,sales
2024-12-26,SINV-12-00945 QuickShop Chain invoice settlement,62849.69,5,MH,KA,true,sales
2024-06-05,SINV-06-00946 Jupiter Foods monthly supply,78562.96,18,GJ,KA,true,sales
2024-05-26,SINV-05-00947 QuickShop Chain invoice settlement,16607.71,18,DL,KA,true,sales
2024-08-09,SINV-08-00948 Sunrise Superstore bulk order,67380.56,5,MH,KA,true,sales
2024-10-19,SINV-10-00949 Bluecart Traders distribution lot,115397.66,5,TS,KA,true,sales
2024-11-17,SINV-11-00950 Trinity Healthcare bulk order,44313.46,18,MH,KA,false,sales
2024-05-11,SINV-05-00951 Trinity Healthcare monthly supply,95191.68,12,KA,KA,true,professional_receipts
2024-06-27,SINV-06-00952 Prime Hardware distribution lot,61505.99,18,DL,KA,true,sales
2025-02-11,SINV-02-00953 Trinity Healthcare invoice settlement,95245.79,12,KA,KA,true,sales
2024-06-04,SINV-06-00954 Evergreen Stores monthly supply,16209.28,0,MH,KA,false,sales
2024-12-03,SINV-12-00955 Evergreen Stores bulk order,65943.22,18,KA,KA,true,sales
2024-09-02,SINV-09-00956 Orbit Fashion House distribution lot,56889.22,5,TN,KA,true,sales
2024-11-28,SINV-11-00957 Acme Retail Pvt Ltd distribution lot,87544.46,18,KA,KA,true,sales
2024-09-18,SINV-09-00958 Acme Retail Pvt Ltd distribution lot,111651.35,5,TS,KA,true,sales
2025-01-22,SINV-01-00959 Trinity Healthcare project billing,147359.26,18,GJ,KA,true,sales
2025-02-08,SINV-02-00960 Prime Hardware project billing,11128.68,12,KA,KA,true,sales
2024-08-16,SINV-08-00961 Nova Wellness distribution lot,19853.78,18,TS,KA,true,sales
2024-11-10,SINV-11-00962 Acme Retail Pvt Ltd project billing,96033.65,5,MH,KA,true,sales
2025-01-26,SINV-01-00963 Kite Logistics invoice settlement,107048.09,18,TS,KA,false,sales
2025-03-31,SINV-03-00964 Metro Hypermart distribution lot,123371.82,18,MH,KA,true,sales
2025-02-13,SINV-02-00965 Growthline Agencies bulk order,105597.69,12,MH,KA,true,sales
2025-02-05,SINV-02-00966 Prime Hardware bulk order,53458.08,5,GJ,KA,false,sales
2024-04-25,SINV-04-00967 Acme Retail Pvt Ltd project billing,38582.86,12,KA,KA,true,sales
2024-05-03,SINV-05-00968 Kite Logistics invoice settlement,92218.72,18,DL,KA,true,sales
2024-09-29,SINV-09-00969 Bluecart Traders project billing,70735.24,18,GJ,KA,false,sales
2025-03-09,SINV-03-00970 DigiServe Solutions monthly supply,136894.67,18,KA,KA,true,sales
2025-02-07,SINV-02-00971 Trinity Healthcare bulk order,118554.48,18,TS,KA,false,sales
2024-05-31,SINV-05-00972 Growthline Agencies project billing,25649.05,18,TN,KA,true,sales
2024-05-21,SINV-05-00973 Evergreen Stores distribution lot,51317.52,18,TN,KA,true,sales
2024-04-04,SINV-04-00974 Horizon Pharma invoice settlement,71418.03,18,DL,KA,true,sales
2024-10-30,SINV-10-00975 Lotus Enterprises bulk order,32567.78,18,MH,KA,false,sales
2024-11-06,SINV-11-00976 Nova Wellness invoice settlement,112512.99,18,KA,KA,false,sales
2024-11-13,SINV-11-00977 Evergreen Stores invoice settlement,106682.8,18,TN,KA,true,professional_receipts
2024-06-24,SINV-06-00978 Nova Wellness project billing,95501.07,0,KA,KA,false,sales
2025-02-18,SINV-02-00979 QuickShop Chain invoice settlement,53864.9,18,TS,KA,false,sales
2024-09-08,SINV-09-00980 Lotus Enterprises distribution lot,36773.14,0,TN,KA,false,sales
2025-02-24,SINV-02-00981 Growthline Agencies invoice settlement,93201.19,18,TS,KA,true,sales
2024-10-25,SINV-10-00982 Growthline Agencies bulk order,15132.81,18,GJ,KA,true,sales
2025-01-02,SINV-01-00983 Jupiter Foods bulk order,73001.34,12,KA,KA,true,sales
2024-04-15,SINV-04-00984 Riverfront Wholesale project billing,32064.12,18,KA,KA,false,sales
2024-05-01,SINV-05-00985 Lotus Enterprises monthly supply,72428.91,12,TN,KA,true,sales
2024-08-31,SINV-08-00986 Sunrise Superstore project billing,58010.53,18,GJ,KA,false,sales
2025-02-16,SINV-02-00987 Riverfront Wholesale project billing,36751.27,18,TS,KA,true,sales
2024-06-11,SINV-06-00988 Metro Hypermart invoice settlement,38745.4,18,TN,KA,true,sales
2024-05-21,SINV-05-00989 Evergreen Stores distribution lot,122700.66,18,MH,KA,true,sales
2024-11-15,SINV-11-00990 CityMed Distributors distribution lot,75002.27,12,DL,KA,true,sales
2025-01-25,SINV-01-00991 Prime Hardware distribution lot,146995.78,18,MH,KA,true,sales
2024-06-13,SINV-06-00992 QuickShop Chain project billing,94096.74,5,KA,KA,true,sales
2025-03-22,SINV-03-00993 Growthline Agencies monthly supply,7663.4,18,GJ,KA,true,sales
2024-10-27,SINV-10-00994 DigiServe Solutions invoice settlement,76168.24,5,DL,KA,true,sales
2024-10-09,SINV-10-00995 Jupiter Foods distribution lot,6638.55,12,KA,KA,true,sales
2024-09-04,SINV-09-00996 Jupiter Foods invoice settlement,115183.96,12,KA,KA,true,sales
2024-04-23,SINV-04-00997 Nova Wellness distribution lot,47717.41,18,TN,KA,true,sales
2025-02-05,SINV-02-00998 Evergreen Stores distribution lot,75913.62,18,MH,KA,true,sales
2024-09-14,SINV-09-00999 CityMed Distributors distribution lot,99003.81,18,DL,KA,true,sales
2025-01-02,SINV-01-01000 Bluecart Traders bulk order,111530.29,18,TS,KA,false,sales
2024-04-13,SINV-04-01001 Sunrise Superstore project billing,114484.08,18,KA,KA,true,sales
2024-07-08,SINV-07-01002 Trinity Healthcare distribution lot,95307.86,18,GJ,KA,false,sales
2024-04-10,SINV-04-01003 DigiServe Solutions bulk order,67652.78,18,MH,KA,false,sales
2025-03-28,SINV-03-01004 Sunrise Superstore monthly supply,119590.43,18,TN,KA,true,sales
2024-04-12,SINV-04-01005 Kite Logistics invoice settlement,53329.71,18,KA,KA,false,sales
2024-05-29,SINV-05-01006 DigiServe Solutions bulk order,44197.59,18,DL,KA,true,sales
2024-10-26,SINV-10-01007 Fresh Basket Mart invoice settlement,120237.61,0,TN,KA,false,sales
2024-05-21,SINV-05-01008 Kite Logistics monthly supply,117488.54,5,KA,KA,true,sales
2024-07-13,SINV-07-01009 Horizon Pharma distribution lot,87660.5,18,KA,KA,true,sales
2024-08-16,SINV-08-01010 Bluecart Traders monthly supply,78688.21,12,DL,KA,true,sales
2025-01-09,SINV-01-01011 Sunrise Superstore invoice settlement,38554.99,18,GJ,KA,true,sales
2024-10-26,SINV-10-01012 Orbit Fashion House invoice settlement,84404.65,5,GJ,KA,true,sales
2024-06-26,SINV-06-01013 Horizon Pharma monthly supply,54409.68,18,TN,KA,false,sales
2025-02-12,SINV-02-01014 Jupiter Foods invoice settlement,27145.02,18,GJ,KA,true,sales
2024-08-07,SINV-08-01015 Metro Hypermart invoice settlement,124724.51,18,KA,KA,true,sales
2024-06-22,SINV-06-01016 Riverfront Wholesale bulk order,46407.27,18,TS,KA,true,sales
2025-01-10,SINV-01-01017 Indus Office Supplies invoice settlement,33428.39,18,TS,KA,true,sales
2024-08-12,SINV-08-01018 Orbit Fashion House project billing,93664.41,12,DL,KA,true,sales
2024-04-09,SINV-04-01019 Evergreen Stores bulk order,3245.97,18,TN,KA,true,sales
2025-01-10,SINV-01-01020 Prime Hardware monthly supply,68421.1,18,GJ,KA,false,sales
2024-04-16,SINV-04-01021 Orbit Fashion House invoice settlement,45741.85,18,TN,KA,false,sales
2024-06-30,SINV-06-01022 Acme Retail Pvt Ltd invoice settlement,50278.07,5,TS,KA,true,sales
2025-03-30,SINV-03-01023 Lotus Enterprises bulk order,107619.12,5,MH,KA,true,sales
2024-12-09,SINV-12-01024 Lotus Enterprises monthly supply,62872.64,0,MH,KA,false,sales
2025-02-21,SINV-02-01025 Metro Hypermart bulk order,38298.83,5,TS,KA,true,sales
2025-01-15,SINV-01-01026 Trinity Healthcare project billing,12397.88,18,MH,KA,true,professional_receipts
2024-12-24,SINV-12-01027 Indus Office Supplies project billing,85552.39,5,GJ,KA,false,sales
2024-08-08,SINV-08-01028 Riverfront Wholesale monthly supply,3232.59,18,DL,KA,true,sales
2024-11-08,SINV-11-01029 Nova Wellness monthly supply,96119.8,12,TS,KA,true,sales
2024-07-24,SINV-07-01030 Bluecart Traders invoice settlement,60432.52,12,KA,KA,true,sales
2025-01-18,SINV-01-01031 Acme Retail Pvt Ltd bulk order,35564.53,18,MH,KA,true,sales
2024-06-24,SINV-06-01032 Kite Logistics monthly supply,88686.47,12,GJ,KA,true,sales
2025-02-15,SINV-02-01033 Kite Logistics monthly supply,38676.05,18,DL,KA,true,sales
2024-12-23,SINV-12-01034 Horizon Pharma distribution lot,115084.59,18,GJ,KA,true,sales
2024-06-03,SINV-06-01035 CityMed Distributors monthly supply,135461.06,18,MH,KA,true,sales
2024-05-02,SINV-05-01036 Orbit Fashion House project billing,77315.48,0,KA,KA,false,sales
2024-08-29,SINV-08-01037 Metro Hypermart project billing,92181.0,18,KA,KA,true,sales
2024-11-19,SINV-11-01038 Metro Hypermart distribution lot,64832.68,18,GJ,KA,true,sales
2024-09-16,SINV-09-01039 Sunrise Superstore project billing,15833.46,5,MH,KA,true,sales
2025-02-21,SINV-02-01040 QuickShop Chain bulk order,54073.36,12,MH,KA,false,sales
2024-04-23,SINV-04-01041 Bluecart Traders invoice settlement,77809.18,5,DL,KA,true,sales
2025-01-24,SINV-01-01042 Riverfront Wholesale invoice settlement,24257.98,18,KA,KA,true,sales
2024-12-22,SINV-12-01043 Sunrise Superstore project billing,23851.99,18,KA,KA,true,sales
2024-11-03,SINV-11-01044 Lotus Enterprises invoice settlement,27045.56,5,MH,KA,false,sales
2025-03-08,SINV-03-01045 Prime Hardware project billing,144887.01,18,GJ,KA,true,sales
2024-09-19,SINV-09-01046 Trinity Healthcare monthly supply,47886.53,12,TN,KA,true,sales
2024-07-22,SINV-07-01047 Acme Retail Pvt Ltd distribution lot,103155.03,18,TS,KA,true,sales
2024-09-17,SINV-09-01048 Metro Hypermart monthly supply,25069.95,12,DL,KA,false,sales
2024-04-16,SINV-04-01049 Riverfront Wholesale invoice settlement,40000.37,5,KA,KA,true,sales
2024-04-16,SINV-04-01050 Growthline Agencies invoice settlement,23832.96,5,GJ,KA,false,sales
2024-08-04,SINV-08-01051 Fresh Basket Mart distribution lot,25272.96,5,TS,KA,true,sales
2024-05-27,SINV-05-01052 Kite Logistics bulk order,47048.21,18,GJ,KA,true,sales
2025-02-14,SINV-02-01053 Nova Wellness bulk order,12400.32,18,MH,KA,true,sales
2024-12-29,SINV-12-01054 Metro Hypermart monthly supply,48909.91,18,GJ,KA,true,sales
2025-01-26,SINV-01-01055 Growthline Agencies invoice settlement,45474.12,18,MH,KA,true,sales
2024-12-17,SINV-12-01056 Sunrise Superstore project billing,33195.29,18,KA,KA,true,sales
2024-06-25,SINV-06-01057 QuickShop Chain project billing,110596.71,12,TN,KA,false,sales
2024-07-01,SINV-07-01058 Kite Logistics distribution lot,78907.51,18,DL,KA,true,sales
2025-01-23,SINV-01-01059 Metro Hypermart bulk order,117234.77,18,TN,KA,true,sales
2024-07-30,SINV-07-01060 Metro Hypermart invoice settlement,61113.14,12,DL,KA,true,sales
2025-01-07,SINV-01-01061 CityMed Distributors project billing,13433.12,5,KA,KA,true,sales
2024-11-25,SINV-11-01062 QuickShop Chain distribution lot,64543.09,18,DL,KA,true,sales
2024-08-18,SINV-08-01063 Metro Hypermart invoice settlement,56606.84,0,GJ,KA,false,sales
2024-12-19,SINV-12-01064 Riverfront Wholesale invoice settlement,98769.48,18,KA,KA,false,sales
2025-01-05,SINV-01-01065 Growthline Agencies invoice settlement,95424.73,12,MH,KA,true,sales
2025-03-28,SINV-03-01066 Trinity Healthcare invoice settlement,124804.62,18,KA,KA,false,sales
2024-09-01,SINV-09-01067 Jupiter Foods project billing,116151.19,18,TS,KA,true,sales
2024-04-07,SINV-04-01068 Prime Hardware bulk order,123686.14,18,MH,KA,false,sales
2024-07-17,SINV-07-01069 Prime Hardware distribution lot,83336.9,12,DL,KA,true,sales
2024-05-14,SINV-05-01070 Kite Logistics distribution lot,55027.14,18,TN,KA,false,sales
2025-01-11,SINV-01-01071 Acme Retail Pvt Ltd monthly supply,82034.16,12,TN,KA,true,sales
2025-03-04,SINV-03-01072 Lotus Enterprises project billing,60307.01,12,DL,KA,true,sales
2024-09-14,SINV-09-01073 Sunrise Superstore invoice settlement,98706.33,0,GJ,KA,false,sales
2025-02-17,SINV-02-01074 Trinity Healthcare distribution lot,85904.17,18,KA,KA,true,sales
2024-12-30,SINV-12-01075 Metro Hypermart invoice settlement,16598.61,5,KA,KA,true,sales
2024-06-27,SINV-06-01076 DigiServe Solutions monthly supply,24260.42,18,MH,KA,false,sales
2024-07-11,SINV-07-01077 CityMed Distributors project billing,58730.99,18,KA,KA,true,sales
2024-11-19,SINV-11-01078 Bluecart Traders distribution lot,4315.66,12,MH,KA,true,sales
2024-05-27,SINV-05-01079 Evergreen Stores bulk order,72081.2,18,MH,KA,true,sales
2024-07-15,SINV-07-01080 Jupiter Foods invoice settlement,105533.03,18,GJ,KA,true,sales
2024-07-13,SINV-07-01081 QuickShop Chain distribution lot,69292.15,18,KA,KA,true,sales
2024-10-22,SINV-10-01082 Trinity Healthcare distribution lot,66917.42,18,TN,KA,false,sales
2025-01-20,SINV-01-01083 Bluecart Traders invoice settlement,37769.19,18,TN,KA,false,sales
2025-02-08,SINV-02-01084 Fresh Basket Mart distribution lot,28908.02,18,TS,KA,true,sales
2024-07-03,SINV-07-01085 Sunrise Superstore bulk order,92488.18,5,DL,KA,true,sales
2025-02-16,SINV-02-01086 Riverfront Wholesale bulk order,128515.86,12,TN,KA,true,sales
2024-10-28,SINV-10-01087 Riverfront Wholesale invoice settlement,47669.68,5,TN,KA,false,sales
2024-11-17,SINV-11-01088 Fresh Basket Mart distribution lot,72232.06,12,DL,KA,true,professional_receipts
2024-10-22,SINV-10-01089 Growthline Agencies invoice settlement,4273.17,12,TS,KA,true,sales
2024-11-24,SINV-11-01090 Prime Hardware distribution lot,14882.4,18,MH,KA,true,sales
2024-11-28,SINV-11-01091 Indus Office Supplies monthly supply,27608.65,18,GJ,KA,true,professional_receipts
2024-10-18,SINV-10-01092 Fresh Basket Mart invoice settlement,96039.66,0,MH,KA,false,sales
2024-07-20,SINV-07-01093 Bluecart Traders distribution lot,79893.79,18,TS,KA,true,sales
2024-09-05,SINV-09-01094 Orbit Fashion House bulk order,3071.55,0,DL,KA,false,sales
2024-08-01,SINV-08-01095 Growthline Agencies bulk order,54156.13,5,TS,KA,false,sales
2025-03-09,SINV-03-01096 CityMed Distributors bulk order,110580.04,12,TS,KA,false,sales
2024-06-25,SINV-06-01097 Bluecart Traders bulk order,18515.7,18,GJ,KA,true,sales
2024-07-16,SINV-07-01098 Riverfront Wholesale bulk order,61505.18,12,KA,KA,true,professional_receipts
2024-10-23,SINV-10-01099 Kite Logistics invoice settlement,28564.07,0,TS,KA,false,sales
2025-02-14,SINV-02-01100 Lotus Enterprises distribution lot,110968.86,0,KA,KA,false,sales
2025-03-31,SINV-03-01101 Riverfront Wholesale monthly supply,136257.47,18,GJ,KA,true,sales
2024-09-14,SINV-09-01102 Metro Hypermart invoice settlement,143505.63,18,TS,KA,true,sales
2024-12-03,SINV-12-01103 CityMed Distributors bulk order,86290.77,12,GJ,KA,true,sales
2025-01-26,SINV-01-01104 Acme Retail Pvt Ltd distribution lot,78002.71,12,MH,KA,false,sales
2025-02-12,SINV-02-01105 CityMed Distributors bulk order,48379.14,0,TS,KA,false,sales
2024-04-20,SINV-04-01106 Horizon Pharma invoice settlement,75764.21,18,MH,KA,false,sales
2024-08-21,SINV-08-01107 Kite Logistics invoice settlement,112879.39,18,KA,KA,true,sales
2024-07-27,SINV-07-01108 Kite Logistics bulk order,31038.15,12,TS,KA,true,sales
2025-03-23,SINV-03-01109 Horizon Pharma monthly supply,58093.79,18,KA,KA,true,sales
2024-12-08,SINV-12-01110 CityMed Distributors bulk order,8883.09,18,KA,KA,false,sales
2024-06-28,SINV-06-01111 Sunrise Superstore distribution lot,117900.94,18,TS,KA,true,sales
2024-11-26,SINV-11-01112 Jupiter Foods invoice settlement,28033.1,5,DL,KA,true,sales
2025-01-21,SINV-01-01113 Orbit Fashion House invoice settlement,27171.62,18,TN,KA,false,sales
2024-10-11,SINV-10-01114 Fresh Basket Mart bulk order,64050.89,18,TN,KA,true,sales
2024-04-11,SINV-04-01115 Metro Hypermart project billing,12696.02,18,MH,KA,false,sales
2025-01-09,SINV-01-01116 Fresh Basket Mart project billing,66412.95,12,TN,KA,true,sales
2024-05-07,SINV-05-01117 Kite Logistics monthly supply,62983.37,5,GJ,KA,true,sales
2024-10-09,SINV-10-01118 Prime Hardware distribution lot,63056.8,18,TN,KA,true,sales
2024-09-05,SINV-09-01119 Sunrise Superstore project billing,110912.45,0,MH,KA,false,sales
2024-07-09,SINV-07-01120 Nova Wellness distribution lot,96980.62,18,TS,KA,false,sales
2025-03-19,SINV-03-01121 Lotus Enterprises bulk order,82236.03,18,TN,KA,false,sales
2024-04-18,SINV-04-01122 Lotus Enterprises invoice settlement,100727.32,18,GJ,KA,true,sales
2024-11-20,SINV-11-01123 Evergreen Stores monthly supply,76263.29,12,KA,KA,false,sales
2024-05-18,SINV-05-01124 Metro Hypermart bulk order,74304.65,12,TN,KA,false,sales
2024-06-24,SINV-06-01125 Nova Wellness distribution lot,39521.9,12,GJ,KA,false,sales
2024-09-05,SINV-09-01126 Nova Wellness bulk order,115729.27,18,DL,KA,false,professional_receipts
2024-07-17,SINV-07-01127 Metro Hypermart monthly supply,3878.06,18,KA,KA,true,sales
2025-03-23,SINV-03-01128 Nova Wellness invoice settlement,82678.85,18,MH,KA,false,sales
2025-03-27,SINV-03-01129 Evergreen Stores bulk order,24793.08,5,MH,KA,false,sales
2024-07-12,SINV-07-01130 Bluecart Traders distribution lot,119916.77,18,TN,KA,true,sales
2025-02-15,SINV-02-01131 Trinity Healthcare invoice settlement,84486.28,5,KA,KA,true,sales
2024-09-23,SINV-09-01132 Acme Retail Pvt Ltd invoice settlement,72030.03,18,KA,KA,true,sales
2025-03-07,SINV-03-01133 Sunrise Superstore distribution lot,9000.77,18,GJ,KA,true,sales
2024-12-23,SINV-12-01134 Indus Office Supplies invoice settlement,71355.65,18,TS,KA,true,sales
2024-09-23,SINV-09-01135 Kite Logistics monthly supply,138970.26,18,DL,KA,true,sales
2024-09-17,SINV-09-01136 DigiServe Solutions bulk order,109141.34,0,KA,KA,false,sales
2025-02-03,SINV-02-01137 DigiServe Solutions invoice settlement,43347.03,18,TN,KA,true,sales
2025-02-11,SINV-02-01138 Prime Hardware invoice settlement,98386.02,18,KA,KA,true,sales
